REVIEW ID,SOURCE,REVIEW BY,REVIEW DATE,REVIEW SUBJECT,text,REVIEW RATING,REVIEW TYPE
544,Trip Advisor,matrask,4/17/13,Very inspiring visit,"Great experience visiting this temple. First you go through 2 smaller shrines with idols before entering into the magnificent main temple. Definitely go for the VIP pass for INR 300, otherwise you'll wait in the heat on hot stone for hours (and at least my poor European feet aren't used to that). In the main hall you have enough time then to experience the chanting and worshippers with their idols, after that you go through various stores for books, momentos and food. But this does not detract f",5,POSITIVE
1222,Trip Advisor,matrask,4/17/13,Very inspiring visit,"Great experience visiting this temple. First you go through 2 smaller shrines with idols before entering into the magnificent main temple. Definitely go for the VIP pass for INR 300, otherwise you'll wait in the heat on hot stone for hours (and at least my poor European feet aren't used to that). In the main hall you have enough time then to experience the chanting and worshippers with their idols, after that you go through various stores for books, momentos and food. But this does not detract from the spiritual experience you will get.",5,POSITIVE
545,Trip Advisor,kolkatacool,4/18/13,Dinner Invitation,"After a long bumper to bumper drive from cantonment, reached this temple after about 45 mns. One of the first few to arrive for dinner, found the menu very fascinating with a interesting mixture of purely vegetarian food from various parts of India, predominantly S Indian. Service was prompt but staff were not trained and could not properly explain menu items. Found the food to be very oily and loaded with salt. Price was reasonable but fell short of expectation as the quality was not upto the m",3,NEGATIVE
1223,Trip Advisor,kolkatacool,4/18/13,Dinner Invitation,"After a long bumper to bumper drive from cantonment, reached this temple after about 45 mns. One of the first few to arrive for dinner, found the menu very fascinating with a interesting mixture of purely vegetarian food from various parts of India, predominantly S Indian. Service was prompt but staff were not trained and could not properly explain menu items. Found the food to be very oily and loaded with salt. Price was reasonable but fell short of expectation as the quality was not upto the mark.",3,NEGATIVE
546,Trip Advisor,PORhibido,4/20/13,Chris H at Commerce,"This measure is a branch of the International Society for Krsna Consciousness. (International Society for Krishna Consciousness: ISKCON) the largest in the world. Agree that the spectacular and magical. Idol worship and to sacrifice. (There is a similar measure for our guests), but when I walked out. Depressed fall from heaven to hell. To go through hundreds of shops and restaurants. This is a Sikh temple or shopping together. Maze is a long corridor It took a walk over. Dad throws shoes at the",2,MIXED
547,Trip Advisor,PORhibido,4/20/13,Chris H at Commerce,"This measure is a branch of the International Society for Krsna Consciousness. (International Society for Krishna Consciousness: ISKCON) the largest in the world. Agree that the spectacular and magical. Idol worship and to sacrifice. (There is a similar measure for our guests), but when I walked out. Depressed fall from heaven to hell. To go through hundreds of shops and restaurants. This is a Sikh temple or shopping together. Maze is a long corridor It took a walk over. Dad throws shoes at the",2,NEGATIVE
1224,Trip Advisor,PORhibido,4/20/13,Chris H at Commerce,"This measure is a branch of the International Society for Krsna Consciousness. (International Society for Krishna Consciousness: ISKCON) the largest in the world. Agree that the spectacular and magical. Idol worship and to sacrifice. (There is a similar measure for our guests), but when I walked out. Depressed fall from heaven to hell. To go through hundreds of shops and restaurants. This is a Sikh temple or shopping together. Maze is a long corridor It took a walk over. Dad throws shoes at the door to pay for it. Everything is money out ... anyone preparing to take photos. Keep it in the car because a scanner like the airport. If the attached To claim that the movie does not I do not want to ... I need to travel out of town for hours. (Traffic from the construction of the train), this measure is not worth it to visit.",2,MIXED
1225,Trip Advisor,PORhibido,4/20/13,Chris H at Commerce,"This measure is a branch of the International Society for Krsna Consciousness. (International Society for Krishna Consciousness: ISKCON) the largest in the world. Agree that the spectacular and magical. Idol worship and to sacrifice. (There is a similar measure for our guests), but when I walked out. Depressed fall from heaven to hell. To go through hundreds of shops and restaurants. This is a Sikh temple or shopping together. Maze is a long corridor It took a walk over. Dad throws shoes at the door to pay for it. Everything is money out ... anyone preparing to take photos. Keep it in the car because a scanner like the airport. If the attached To claim that the movie does not I do not want to ... I need to travel out of town for hours. (Traffic from the construction of the train), this measure is not worth it to visit.",2,NEGATIVE
548,Trip Advisor,shashwat13,4/22/13,LOveLY,"A very good place, quite, serene, beautiful, quiet and clean place. Its amazing to be here. Its very well managed.",5,POSITIVE
1226,Trip Advisor,shashwat13,4/22/13,LOveLY,"A very good place, quite, serene, beautiful, quiet and clean place. Its amazing to be here. Its very well managed.",5,POSITIVE
549,Trip Advisor,aayushraina,4/25/13,Inspiring and Well maintained,"I have been to many temples in North India but this one in south I personally like. What makes it different is their system to enter the main temple is designed such a way that no stampeding can happen. They make you chant ""Hare Krishna"" for every step you take and this way the entire queue is well managed.Though the place is getting commercialized but I feel its fine as they have to maintain huge campus and free food facility for the needy. There are books and other items which one can buy as s",4,POSITIVE
1227,Trip Advisor,aayushraina,4/25/13,Inspiring and Well maintained,"I have been to many temples in North India but this one in south I personally like. What makes it different is their system to enter the main temple is designed such a way that no stampeding can happen. They make you chant ""Hare Krishna"" for every step you take and this way the entire queue is well managed.Though the place is getting commercialized but I feel its fine as they have to maintain huge campus and free food facility for the needy. There are books and other items which one can buy as souvenirs to this place. Over all, will recommend this place to all people with religious belief. Visited September 2012",4,POSITIVE
